user_id,final_label,recommended_action,confidence,sub_reason,gauge_reset_score_0_100,fw_check_score_0_100,primary_evidence,flat_tail_days,fcc_changes,tail_cycle_delta,tail_n_90_10_90_ok,tail_n_80_20_80_ok,tail_n_85_15_85_ok,tail_response_rate_80_20_80_72h,relevant_response_rate_72h,tail_ac_time_ratio,tail_min_rsoc,tail_max_rsoc,tail_rsoc_swing,obs_days,data_quality_label,device_model,batt_vendor,batt_fru,operational_message,analysis_timestamp
SHAUSER-F62JTB9_shauser,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,55.7,5.5,"obs_days=22.0, n_samples=242, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",2.9,2,0.0,0,0,0,,,0.5122,23.0,100.0,77.0,21.97,QUALITY_SHORT_OBS,ThinkPad T16 Gen 5,Sunwoda,5B11M90169,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SHAUSER-W0J2TNX_shauser,NORMAL_OR_RESPONDING,ACTION_NONE,high,,62.9,10.7,"flat_tail=4.1d, fcc_changes=32, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",4.1,32,0.0,0,0,0,,,0.6091,30.0,100.0,70.0,140.03,QUALITY_OK,ThinkPad L13 Gen 6,SMP,5B11M90129,,2026-06-03T12:47:30
SHIGE_MS2ARL,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.0,5.0,"obs_days=105.2, n_samples=1132, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.2,33,0.0,0,0,0,,,0.6424,85.0,100.0,15.0,105.24,QUALITY_SHORT_OBS,ThinkPad X1 2-in-1 Gen 10,SMP,5B11M90097,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SHIGE_TH1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,53.6,5.7,"obs_days=51.9, n_samples=891, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",1.8,18,2.0,0,0,0,,,0.4659,17.0,100.0,83.0,51.86,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 12,SMP,5B11H56383,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SHIGE_TH1SVT,NORMAL_OR_RESPONDING,ACTION_NONE,high,,65.0,12.3,"flat_tail=13.9d, fcc_changes=111, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",13.9,111,0.0,0,0,0,,,0.3256,78.0,100.0,22.0,318.92,QUALITY_OK,ThinkPad X1 Carbon Gen 12,Celxpert,5B11H56384,,2026-06-03T12:47:30
SHIGUCHI-3_shiguchi,NORMAL_OR_RESPONDING,ACTION_NONE,high,,73.6,14.1,"flat_tail=24.8d, fcc_changes=5, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",24.8,5,0.0,0,0,0,,,0.9734,81.0,100.0,19.0,125.71,QUALITY_OK,ThinkPad X12 Detachable Gen 2,Celxpert,5B10Z26487,,2026-06-03T12:47:30
SITZ13G2JN5BETA_jnunez5,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=41, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,41,0.0,0,0,0,,,,33.0,33.0,0.0,161.75,QUALITY_OK,ThinkPad Z13 Gen 2,BYD,5B10W51883,,2026-06-03T12:47:30
SIWAI-PF43AVX9_siwai,NORMAL_OR_RESPONDING,ACTION_NONE,high,,44.8,71.4,"flat_tail=109.0d, fcc_changes=9, tail_cyc=41.0, tail_ok[90/80/85]=1/1/1 -> FCC still updating / not a no-low-change candidate",109.0,9,41.0,1,1,1,0.0,0.0,0.4163,0.0,100.0,100.0,469.61,QUALITY_OK,ThinkPad X1 Yoga Gen 7,SMP,5B10W13973,,2026-06-03T12:47:30
SIWAI-PF462GGQ_localuser,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,46.5,59.4,"obs_days=114.2, n_samples=1616, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",114.2,0,47.0,0,1,0,0.0,0.0,0.4999,7.0,100.0,93.0,114.2,QUALITY_SHORT_OBS,ThinkPad X1 Yoga Gen 7,SMP,5B11M90056,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SIWAI-PF462GGQ_siwai,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,45.4,57.5,"obs_days=107.4, n_samples=1459, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",107.4,0,43.0,0,1,0,0.0,0.0,0.4999,7.0,100.0,93.0,107.36,QUALITY_SHORT_OBS,ThinkPad X1 Yoga Gen 7,SMP,5B11M90056,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SIWAI-PF5P5JF7_siwai,NORMAL_OR_RESPONDING,ACTION_NONE,high,,63.0,10.1,"flat_tail=0.3d, fcc_changes=33, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.3,33,0.0,0,0,0,,,0.3658,79.0,100.0,21.0,165.18,QUALITY_OK,ThinkPad X1 2-in-1 Gen 10,BYD,5B11M90100,,2026-06-03T12:47:30
SKADUKUNTLA-MTB_skadukuntla,NORMAL_OR_RESPONDING,ACTION_NONE,high,,64.8,11.2,"flat_tail=7.0d, fcc_changes=26, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",7.0,26,0.0,0,0,0,,,0.6812,31.0,81.0,50.0,221.04,QUALITY_OK,ThinkPad L13 Gen 6,SMP,5B11M90129,,2026-06-03T12:47:30
SKAWANO-F2PXEKF_seiuchi,NORMAL_OR_RESPONDING,ACTION_NONE,high,,69.1,14.3,"flat_tail=24.6d, fcc_changes=312, tail_cyc=1.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",24.6,312,1.0,0,0,0,,,0.7738,23.0,99.0,76.0,161.8,QUALITY_OK,ThinkPad X1 Carbon Gen 9,Celxpert,5B10W13974,,2026-06-03T12:47:30
SKAWANO-F2PXEKF_skawano,NORMAL_OR_RESPONDING,ACTION_NONE,high,,68.9,14.1,"flat_tail=23.1d, fcc_changes=317, tail_cyc=1.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",23.1,317,1.0,0,0,0,,,0.7758,78.0,100.0,22.0,330.96,QUALITY_OK,ThinkPad X1 Carbon Gen 9,Celxpert,5B10W13974,,2026-06-03T12:47:30
SKEENER-W0A2BT8_skeener,NORMAL_OR_RESPONDING,ACTION_NONE,high,,69.6,10.4,"flat_tail=2.6d, fcc_changes=394, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",2.6,394,0.0,0,0,0,,,0.9601,83.0,100.0,17.0,791.14,QUALITY_OK,ThinkPad L14 Gen 5,SMP,5B11H56396,,2026-06-03T12:47:30
SKOYAMA-F2Q1LZA_skoyama,NORMAL_OR_RESPONDING,ACTION_NONE,high,,69.5,10.2,"flat_tail=0.0d, fcc_changes=123, tail_cyc=1.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,123,1.0,0,0,0,,,1.0,37.0,70.0,33.0,559.95,QUALITY_OK,ThinkPad T14 Gen 1,,,,2026-06-03T12:47:30
SLO10-PF68EAMW_slo10,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.7,5.8,"obs_days=51.0, n_samples=1126, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",5.0,4,0.0,0,0,0,,,0.9916,97.0,100.0,3.0,51.04,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 14,ATL,5B11M90161,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SORIDE-50000008_soride,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,69.4,10.3,"obs_days=100.7, n_samples=688, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",31.7,3,0.0,0,0,0,,,0.9548,90.0,100.0,10.0,100.72,QUALITY_SHORT_OBS,ThinkPad P1 Gen 7,Celxpert,5B11M37552,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SPAVLIC-F66MQCF_SPAVLIC,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,58.5,5.1,"obs_days=27.0, n_samples=478, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.7,7,0.0,0,0,0,,,0.6216,80.0,100.0,20.0,27.01,QUALITY_SHORT_OBS,ThinkPad T14 Gen 7,Sunwoda,5B11M90169,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SPETERSEN2-SBS6_spetersen2,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.0,5.0,"obs_days=34.8, n_samples=326, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.0,7,0.0,0,0,0,,,,93.0,93.0,0.0,34.77,QUALITY_SHORT_OBS,ThinkPad T14s Gen 6,SMP,5B11M90107,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SPOSHAR-W0J2TP0_sposhar,NORMAL_OR_RESPONDING,ACTION_NONE,high,,51.5,10.0,"flat_tail=0.2d, fcc_changes=144, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.2,144,0.0,0,0,0,,,0.0724,40.0,100.0,60.0,280.03,QUALITY_OK,ThinkPad L13 Gen 6,SMP,5B11M90129,,2026-06-03T12:47:30
SSPINNER-000090_sspinner,NORMAL_OR_RESPONDING,ACTION_NONE,high,,60.8,10.2,"flat_tail=1.1d, fcc_changes=246, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",1.1,246,0.0,0,0,0,,,0.5292,19.0,100.0,81.0,434.09,QUALITY_OK,ThinkPad L13 2-in-1 Gen 6,SMP,5B11M90129,,2026-06-03T12:47:30
SSUGIMOTO2-0011_ssugimoto2,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,64.0,7.7,"obs_days=15.2, n_samples=271, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",15.2,0,1.0,0,0,0,,,0.8477,62.0,100.0,38.0,15.18,QUALITY_SHORT_OBS,ThinkPad P1 Gen 8,Sunwoda,5B11M37553,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SSUGIMOTO2-6_ssugimoto2,NORMAL_OR_RESPONDING,ACTION_NONE,high,,61.8,11.8,"flat_tail=10.6d, fcc_changes=39, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",10.6,39,0.0,0,0,0,,,0.3369,65.0,95.0,30.0,472.83,QUALITY_OK,ThinkPad P1 Gen 7,Sunwoda,5B11M37553,,2026-06-03T12:47:30
SSUGIMOTO2-7_ssugimoto2,NORMAL_OR_RESPONDING,ACTION_NONE,high,,74.1,15.0,"flat_tail=29.8d, fcc_changes=32, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",29.8,32,0.0,0,0,0,,,0.9547,52.0,100.0,48.0,722.13,QUALITY_OK,ThinkPad P1 Gen 7,Sunwoda,5B11M37553,,2026-06-03T12:47:30
SSUGIMOTO2-PSSK_ssugimoto2,NORMAL_OR_RESPONDING,ACTION_NONE,high,,69.0,12.9,"flat_tail=17.6d, fcc_changes=28, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",17.6,28,0.0,0,0,0,,,0.8046,54.0,100.0,46.0,253.0,QUALITY_OK,ThinkPad P1 Gen 8,Sunwoda,5B11M37553,,2026-06-03T12:47:30
STAHAMTAN-MLH1C_stahamtan,NORMAL_OR_RESPONDING,ACTION_NONE,high,,66.0,10.0,"flat_tail=0.1d, fcc_changes=113, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.1,113,0.0,0,0,0,,,0.634,88.0,100.0,12.0,896.07,QUALITY_OK,ThinkPad X1 Carbon Gen 12,Celxpert,5B11H56384,,2026-06-03T12:47:30
STEVENLONG-EKAH_stevenlong,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,59.7,0.0,"obs_days=115.1, n_samples=906, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",0.0,32,0.0,0,0,0,,,0.2167,99.0,100.0,1.0,115.1,QUALITY_COUNTER_RESET,ThinkPad X1 Carbon Gen 13,Celxpert,5B11M90098,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
STEVENLONG-XACV_stevenlong,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,59.8,5.8,"obs_days=105.9, n_samples=903, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",5.0,42,0.0,0,0,0,,,0.3652,82.0,100.0,18.0,105.89,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 12,Sunwoda,5B11H56385,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SUGAP-PF2QQVFQ_SUGAP,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.1,10.1,"flat_tail=0.4d, fcc_changes=704, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.4,704,0.0,0,0,0,,,1.0,100.0,100.0,0.0,368.2,QUALITY_OK,ThinkPad X1 Carbon Gen 9,Celxpert,5B10W13974,,2026-06-03T12:47:30
SWIGGINS-0HBMT4_swiggins,NORMAL_OR_RESPONDING,ACTION_NONE,high,,50.0,10.0,"flat_tail=0.1d, fcc_changes=199, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.1,199,0.0,0,0,0,,,0.0003,33.0,94.0,61.0,336.05,QUALITY_OK,ThinkPad L13 Gen 6,SMP,5B11M90129,,2026-06-03T12:47:30
SYADAVILLI-NH12_syadavilli,NORMAL_OR_RESPONDING,ACTION_NONE,high,,72.0,12.0,"flat_tail=11.9d, fcc_changes=129, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",11.9,129,0.0,0,0,0,,,1.0,48.0,100.0,52.0,224.01,QUALITY_OK,ThinkPad P16 Gen 3,SMP,5B11M90135,,2026-06-03T12:47:30
SYAMAKI-9000027_s,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.0,5.0,"obs_days=37.7, n_samples=700, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.1,4,0.0,0,0,0,,,1.0,97.0,97.0,0.0,37.7,QUALITY_SHORT_OBS,ThinkPad T14s Gen 6,Sunwoda,LNV-5B11H56404,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
SYANG30-W0KZBQZ_syang30,NORMAL_OR_RESPONDING,ACTION_NONE,high,,67.7,10.3,"flat_tail=2.0d, fcc_changes=95, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",2.0,95,0.0,0,0,0,,,0.6891,92.0,100.0,8.0,236.14,QUALITY_OK,ThinkPad T1g Gen 8,Sunwoda,5B11M37553,,2026-06-03T12:47:30
SYD6_zf,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,61.8,8.0,"obs_days=14.3, n_samples=314, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",14.3,0,3.0,0,0,0,,,0.7982,29.0,100.0,71.0,14.33,QUALITY_SHORT_OBS,ThinkPad T14p Gen 2,SMP,5B11H56401,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
T14S-GEN5-REX_shensl3,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,45.9,2.8,"obs_days=515.5, n_samples=8842, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",16.5,244,0.0,0,0,0,,,0.1582,20.0,100.0,80.0,515.49,QUALITY_COUNTER_RESET,ThinkPad T14s Gen 5,SMP,5B11H56407,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
T14S2IN1_robbiet,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,58.0,5.0,"obs_days=89.8, n_samples=858, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.2,28,0.0,0,0,0,,,0.6494,66.0,100.0,34.0,89.78,QUALITY_SHORT_OBS,ThinkPad T14s 2-in-1 Gen 1,ATL,5B11M90108,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
T14SG5-CBLI_cblindenbacher,NORMAL_OR_RESPONDING,ACTION_NONE,high,,78.3,18.8,"flat_tail=53.0d, fcc_changes=101, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",53.0,101,0.0,0,0,0,,,0.9741,76.0,100.0,24.0,839.34,QUALITY_OK,ThinkPad T14s Gen 5,Celxpert,5B11H56406,,2026-06-03T12:47:30
TAJISAKA-49SXPJ_tajisaka,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,high,NO_OPPORTUNITY_AC_BOUND,83.9,50.0,"flat_tail=573.9d, fcc_changes=5, tail_cyc=69.0, tail_ok[90/80/85]=0/0/0, ac=0.94, min_rsoc=14.0, swing=86.0 -> no learning opportunity in flat tail",573.9,5,69.0,0,0,0,,,0.9438,14.0,100.0,86.0,965.97,QUALITY_OK,ThinkPad X1 Carbon Gen 10,SMP,5B11M90056,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
TBERDAR-F4G0ASQ_tberdar,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTION_FW_CHECK,medium,LOW_UPDATE_RATE_WITH_OPPORTUNITIES,57.3,77.8,"flat_tail=155.1d, fcc_changes=1, tail_cyc=61.0, tail_ok[90/80/85]=0/2/0, resp72h(rel)=0.000 -> opportunities present but FCC did not respond",155.1,1,61.0,0,2,0,0.0,0.0,0.657,4.0,100.0,96.0,182.12,QUALITY_OK,ThinkPad T14 Gen 4,LG,5B10W51863,FCC/SoHが長期間更新されておらず、ログ上は深い放電→再充電の学習機会が複数回確認されています。通常のキャリブレーション機会があったにもかかわらずFCC応答がないため、BIOS/EC/バッテリー関連FWのVersion確認とアップデート有無確認を優先してください。アップデート後、次回の学習機会後72h〜7日間でFCC更新有無を確認してください。,2026-06-03T12:47:30
TBERDAR-F4RM5MK_tberdar,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,56.2,5.2,"obs_days=119.2, n_samples=1653, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",1.0,51,0.0,0,0,0,,,0.5529,50.0,100.0,50.0,119.18,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 12,SMP,5B11H56383,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
TBERDAR-F5DC8CG_tberdar,NORMAL_OR_RESPONDING,ACTION_NONE,high,,62.1,10.5,"flat_tail=2.8d, fcc_changes=150, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",2.8,150,0.0,0,0,0,,,0.0946,75.0,100.0,25.0,413.07,QUALITY_OK,ThinkPad X9-14 Gen 1,Sunwoda,LNV-5B11M90102,,2026-06-03T12:47:30
TBERDAR-F62QQCF_tberdar,NORMAL_OR_RESPONDING,ACTION_NONE,high,,57.7,10.2,"flat_tail=1.2d, fcc_changes=47, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",1.2,47,0.0,0,0,0,,,0.3726,15.0,100.0,85.0,126.12,QUALITY_OK,ThinkPad T14 Gen 7,Celxpert,5B11M90174,,2026-06-03T12:47:30
TCHONAN-F49QH11_tchonan,NORMAL_OR_RESPONDING,ACTION_NONE,high,,69.2,10.2,"flat_tail=1.0d, fcc_changes=955, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",1.0,955,0.0,0,0,0,,,0.8299,97.0,100.0,3.0,467.12,QUALITY_OK,ThinkPad X1 Carbon Gen 10,,,,2026-06-03T12:47:30
THAMES2BESVT_apham,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,63.9,6.3,"obs_days=75.9, n_samples=968, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",7.9,21,0.0,0,0,0,,,0.8815,87.0,100.0,13.0,75.94,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 13,SMP,5B11M90097,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
THAMES2EEPSVT_apham,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,63.0,5.5,"obs_days=66.3, n_samples=1518, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",3.1,16,0.0,0,0,0,,,0.8753,92.0,100.0,8.0,66.32,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 13,SMP,5B11M90097,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
THAMES_SIT,NORMAL_OR_RESPONDING,ACTION_NONE,high,,58.9,16.8,"flat_tail=40.7d, fcc_changes=16, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",40.7,16,0.0,0,0,0,,,0.1036,33.0,98.0,65.0,146.9,QUALITY_OK,ThinkPad X1 Carbon Gen 12,Celxpert,5B11H56384,,2026-06-03T12:47:30
THANNA-PF3SLBYQ_thanna,NORMAL_OR_RESPONDING,ACTION_NONE,high,,77.3,18.1,"flat_tail=48.6d, fcc_changes=52, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",48.6,52,0.0,0,0,0,,,0.959,36.0,100.0,64.0,759.3,QUALITY_OK,ThinkPad P16v Gen 1,Celxpert,5B11H56374,,2026-06-03T12:47:30
THANNA-PW0KQC0Y_thanna,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.4,11.2,"flat_tail=7.0d, fcc_changes=81, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",7.0,81,0.0,0,0,0,,,0.9637,87.0,100.0,13.0,266.0,QUALITY_OK,ThinkPad P1 Gen 8,Sunwoda,5B11M37553,,2026-06-03T12:47:30
THANSON-F5NV1S7_thanson,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.1d, fcc_changes=132, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.1,132,0.0,0,0,0,,,1.0,75.0,100.0,25.0,252.01,QUALITY_OK,ThinkPad P14s Gen 6,Sunwoda,5B11M90119,,2026-06-03T12:47:30
TK-THAMES2_takay,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,high,NO_OPPORTUNITY_LOW_CYCLING,81.8,43.6,"flat_tail=193.2d, fcc_changes=1, tail_cyc=18.0, tail_ok[90/80/85]=0/0/0, ac=0.54, min_rsoc=6.0, swing=94.0 -> no learning opportunity in flat tail",193.2,1,18.0,0,0,0,,,0.5392,6.0,100.0,94.0,331.67,QUALITY_OK,ThinkPad X1 Carbon Gen 13,SMP,5B11M90097,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
TKOIKE-PF43BEK1_tkoide,NORMAL_OR_RESPONDING,ACTION_NONE,high,,78.5,35.4,"flat_tail=139.0d, fcc_changes=18, tail_cyc=11.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",139.0,18,11.0,0,0,0,,,0.5428,0.0,100.0,100.0,1154.12,QUALITY_OK,ThinkPad X1 Carbon Gen 10,SMP,5B11M90056,,2026-06-03T12:47:30
